"","X","Number","site","Unique_tree","Date","Observers","Spp","Live","Code","X.Stems","Diameters","DecayClass","Height","Cones.Brown","Cones.Green","MortalityCause1","MortalityCause2","MortalityCause3","MortalityCause4","MortalityCause5","DMR","PerDeadCrown","Easting","Northing","Age","Cored","Comments","Diameters2","Diameters3","Diameters4","Diameters5","Diameters6","Diameters7","Diameters8","Diameters9","Diameters10","Diameters102","BA_cm","BA_m2_per_ha","ENN_dist","ENN_ID","Neighbor_larger","density_2m","BA_2m","SDI_2m","density_4m","BA_4m","SDI_4m","density_6m","BA_6m","SDI_6m","LiveDead","PDC05","Delta_pdc","Diam","X","cwd_total_10_yr","cwd_normal_cum","cwd_normal_summer","cwd_peak_summer","cwd_peak_anom","vpd_normal_growing_season_avg","vpd_normal_annual_max","vpd_peak_vpd","vpd_peak_anom","avg_summer_tmax","peak_tmax","peak_winter_tmin","avg_ann_ppt","min_ann_ppt","tmean","ppt","Pndjfm","Avg_pdc","Avg_delta_pdc","Weighted_pdc","prop_died","n.died","Cluster","Swness","Slope","Elev","Tpi","Cum_cwd","Percent.Clay","Avg_depth","Pct_pimo","Pct_juos","SDI.Plot","Weighted_pimo","Weighted_juos","avg_ENN","avg_BA","avg_BA_2m","avg_BA_4m","avg_BA_6m","Dens.Plot","avg_height","avg_Diam","fdsi_anom","BA.Plot","AWC","Died","ips","rtb","ptb","pns","psf","ptm","pmb","mt","bb","Neighbor_larger_log","Diam_log","ENN_dist_log","BA_2m_log","BA_4m_log","BA_6m_log"
"972",1907,110,"ROB938360","ROB938360110","7/16/2015","SF,EK","PIMO","Y","",1,"12.3",1.76470588235294,4.17,"0","0","RTB","PSF","PTB",NA,NA,0,30,NA,NA,1,"","",12.3,9.31176470588235,8.95714285714286,12.5,NA,NA,NA,NA,NA,NA,118.76265,0.11876265,0.256649044497719,"ROB938360111",1.40894969925309,3,368.6988,257.659758107509,16,3411.1076,534.519270882947,25,5356.5888,372.687304187845,"L",30,0,12.2968870102177,52,3046.27237224579,289.072462111712,209.933895111084,274.032081604004,1.30532557145669,10.51712,17.184,20.7689,1.20861848230912,25.132666460673,1.14751055952284,-3.52999997138977,100.593651660752,76.977239803791,6.82999992370605,426.359985351562,51.8659531342983,41.9718309859155,-5,-36.1081620743228,0.0847457627118644,15,"ROB938",0.848848,16.9482,2188.459961,1.15698,224.102005,18.1,26.8,0.516502231618511,0.482217524077989,851.4,-35.6962422901542,-41.0449576417504,1.12474092497582,259.174033802817,621.590412676056,2199.47964295775,4588.70931690141,142,3.82887323943662,16.8467760029174,-1.370131592267,3.68037128,17.6029315084761,"N","N","Y","Y","N","Y","N","N","N","N",0.342844532671838,2.50934614174586,-1.36004571296067,5.91000717259834,8.13479525851739,8.58608450041256
"973",1908,6,"SHO424","SHO4246","6/17/2015","SF, JV ","JUOS","Y","",2.16666666666667,"12.3",2,3.25,"","",NA,NA,NA,NA,NA,0,10,NA,NA,1,"","",12.3,18.8666666666667,9.1,NA,NA,NA,NA,NA,NA,NA,118.76265,0.11876265,2.8655161481368,"SHO4248",3.40597527926499,0,0,NA,2,709.1533,100.501715285797,8,4212.77315,245.411398631485,"L",0,-10,12.2968870102177,53,3554.47962284088,341.385347053409,246.942024230957,306.859130859375,1.24263633059223,13.45404,21.0207,24.9764,1.18818117379535,27.8103335062663,1.15604516280377,-2.60999989509583,83.7166218926907,66.2889195203781,8.98999977111816,341.609985351562,43.8216040058136,24.8648648648649,-15.4054054054054,-144.952524484141,0.0416666666666667,2,"SHO424",0.935951,25.497801,2028.390015,46.628101,309.72699,7.1,28.8,0.466193906648657,0.494784631547351,533.04,-126.335256322918,-195.219148519444,1.86150184972006,557.392326351351,506.652790540541,1861.83457027027,2908.20923108108,37,4.17540540540541,24.0275525244631,-1.28102420713804,2.0624516075,15.8761461697262,"N","N","N","N","N","N","N","N","N","N",1.22553132421797,2.50934614174586,1.05274849035822,-4.60517018598809,6.5640858244121,8.34587878901889
"974",1909,40,"SPR1575240","SPR157524040","8/12/2015","JV, EK, SF","PIMO","Y","",1,"12.3",1,5.82,"0","0","PTB","PNS",NA,NA,NA,0,20,NA,NA,1,"","",12.3,16,20.4,10.4,NA,NA,NA,NA,NA,NA,118.76265,0.11876265,0.309758547265066,"SPR157524042",1.29552515037346,4,4463.4629,2017.57486995901,6,4480.623,548.131849927517,14,8652.7881,488.36733813696,"L",5,-15,12.2968870102177,63,3746.88712406158,362.512110829353,244.306900024414,299.677253723145,1.22664261096677,12.19572,19.2666,22.6433,1.17526185211714,27.6386665980021,1.13464231348333,-3.72000002861023,70.4672195536852,52.0953993096352,8.02000045776367,309.529998779297,35.9636059501807,23.9285714285714,-15.8928571428571,-185.760097627543,0.0125,1,"SPR1575",0.987943,6.17747,2142.919922,-34.2397,287.589996,11.6,17.2,0.733813530021897,0.263835426990895,867.7,-208.690393019038,-101.682347858728,1.76050642932054,593.669707142857,498.858949107143,1907.20712321429,3649.38706071429,56,6.01178571428571,23.3452758564572,-1.92908142720123,3.32465036,19.2471024951684,"N","N","N","Y","Y","N","N","N","N","N",0.258916134473777,2.50934614174586,-1.17196216477751,8.40368241913241,8.40751961007074,9.06563802738641
"975",1911,88,"SPR1620360","SPR162036088","7/18/2014","PW,TD,AU","PIMO","Y","",1,"12.3",2.75,4.41,"0","0","PTM",NA,NA,NA,NA,0,70,NA,NA,1,"","",12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.76265,0.11876265,1.32521287772404,"SPR162036089",2.02425804745852,4,808.41655,512.088686688136,7,1433.95165,226.47845965158,21,4110.9508,291.169290782651,"L",50,-20,12.2968870102177,68,3448.80318069458,334.669347941875,230.172222137451,284.635101318359,1.23661794926924,12.8036,20.3749,23.6737,1.16190508910473,27.8973333358765,1.13738467975471,-2.74000000953674,69.0885079162478,51.7372606201172,8.60999965667725,305.609985351562,35.9735967466036,60.4464285714286,-36.0714285714286,-277.625456657241,0.0423728813559322,5,"SPR1620",-0.999573,25.560801,2168.159912,48.157001,234.772995,11.2,38,0.906778865338122,0.0900875525197756,852.06,-293.698259388736,6.32739159917006,1.40231871130482,242.194568867925,376.092685377359,1311.55208018868,2838.26799481132,106,3.95424528301887,16.2204220587302,-2.0337777829556,2.56736243,18.8733276915584,"N","N","N","N","N","N","Y","N","N","N",0.705203237102191,2.50934614174586,0.281573108966597,6.69508982764231,7.26819627742678,8.32141205145957
"976",1912,16,"SS32120","SS3212016","8/13/2014","PW, SF, AU","PIMO","Y","",1,"12.3",1,2.84,"0","0",NA,NA,NA,NA,NA,0,5,NA,NA,1,"","",12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.76265,0.11876265,1.31085434482251,"SS321203",2.5652058959614,1,304.65065,177.955854744682,2,433.26505,67.6782828606948,5,1766.96435,111.36929080065,"L",0,-5,12.2968870102177,74,2486.91682529449,243.866085410118,181.449630737305,238.438331604004,1.31407449348412,12.57378,19.6143,23.9874,1.22295468102354,28.8400001525879,1.13938975161215,-4.19000005722046,71.2508100115061,54.0080191206932,7.94999980926514,294.480010986328,35.0050101538181,26.5833333333333,-11.5833333333333,-98.7614247962564,0.0882352941176471,6,"SS32",0.723691,22.709999,1927.699951,-38.628101,267.062012,12.6,29.8,0.361651104648196,0.63297447148664,587.97,-105.179009477432,-93.5106736934763,2.05353756663319,451.640305,141.199258333333,1317.79125,3130.44653083333,60,3.6255,21.0782202289174,-1.25607062863187,2.70994183,18.760898403381,"N","N","N","N","N","N","N","N","N","N",0.942038746731143,2.50934614174586,0.270679096261803,5.71919853423218,6.07137274573558,7.4770239560853
"977",1913,68,"TOI1577360","TOI157736068","10/3/2015","PW,SF","PIMO","Y","",1,"12.3",1.18918918918919,3.96,"0","0","PNS","PSF","PTB",NA,NA,3,45,NA,NA,1,"","",12.3,10.95,8.45,13.5,12.1,NA,NA,NA,NA,NA,118.76265,0.11876265,2.20915780155882,"TOI157736087",0.547359376032785,0,0,NA,8,2754.2824,392.616153727734,11,3767.8744,238.952186687416,"L",5,-40,12.2968870102177,86,3175.93288040161,308.264268696308,213.241016387939,267.138854980469,1.25275549472375,12.91598,20.6711,24.0149,1.16176207361969,28.3026666641235,1.13982186570519,-2.49000000953674,71.5177637466997,54.5261796257496,8.68000030517578,317.190002441406,38.3118361027877,61.3917525773196,-20.0515463917526,-197.979426665459,0.364485981308411,39,"TOI1577",0.436857,19.5249,2123.179932,6.60327,179.824997,11.6,20.8,0.605671183126135,0.340880519117703,787.49,-267.435591866839,-83.2793536532767,1.3416721770095,536.884110824742,835.305753298969,2915.74182675258,7099.5359077835,97,4.67491981672394,23.1156203205793,-2.15323705607725,5.207875875,18.8773828311554,"N","N","N","Y","Y","Y","N","N","Y","N",-0.602649697711135,2.50934614174586,0.792611357630716,-4.60517018598809,7.92091584649217,8.23426895582011
"979",1916,42,"TOI1596240","TOI159624042","7/29/2015","JV,EK","PIMO","Y","",1,"12.3",1.15789473684211,2.47,"0","0","PNS",NA,NA,NA,NA,4,15,NA,NA,1,"","",12.3,44.9,NA,NA,NA,NA,NA,NA,NA,NA,118.76265,0.11876265,5.02199666536426,"TOI159624043",0.701236036750611,0,0,NA,0,0,NA,3,357.8815,27.9528294009593,"L",5,-10,12.2968870102177,89,3134.64733028412,303.739129334688,203.471092224121,267.511856079102,1.31474133821644,12.2718,19.616,22.861,1.16542618270799,27.7380000432332,1.13670778850321,-3.25,76.9462520967722,59.3902802252769,8.15999984741211,337.100006103516,40.4174112307072,58.1132075471698,-19.4339622641509,-195.891480585567,0.303030303030303,20,"TOI1596",-0.28572,19.510099,2279.560059,25.173599,264.92099,12.3,31.4,0.819164926931106,0.151127348643006,479,-201.590108666128,NA,1.95920572678259,772.972185027473,524.565750961538,1812.26749450549,4924.67173296703,52,4.35153846153846,26.3948443004883,-1.94585646135633,4.01955536214286,18.5373493892447,"N","N","N","N","Y","N","N","N","Y","N",-0.354910734285564,2.50934614174586,1.61382759672965,-4.60517018598809,-4.60517018598809,5.88022986783921
"980",1917,29,"TOI533240","TOI53324029","7/10/2015","SF","JUOS","Y","",1,"12.3",1,3.07,NA,NA,NA,NA,NA,NA,NA,0,10,NA,NA,1,"","",12.3,10.73125,7.02,6.2,NA,NA,NA,NA,NA,NA,118.76265,0.11876265,0.663370454185564,"TOI53324030",1.11705995108732,1,132.665,91.3215067171861,3,419.73165,71.4771699716199,7,1120.86225,82.6021053123279,"L",20,10,12.2968870102177,93,3318.80323791504,315.410981893539,218.048229217529,268.107879638672,1.22958063269205,12.53976,19.9864,24.7794,1.23981307288956,27.839999961853,1.13577589377011,-3.29999995231628,64.709294119966,48.6460798740387,8.39000034332275,282.859985351562,32.3830526241144,25.6603773584906,-5.37735849056604,-47.3107635794751,0.0138888888888889,1,"TOI533",0.30919,14.8268,2109.469971,25.157,200.126007,12.3,19.4,0.236650250126032,0.762865009500911,515.74,-41.4226405500323,-49.224403564044,1.68323864847698,409.415268867925,261.853190566038,1063.35344622642,2318.31354339623,53,3.72188679245283,19.432962035279,-1.56846829391758,2.170000925,16.7664947136247,"N","N","N","N","N","N","N","N","N","N",0.110700190166334,2.50934614174586,-0.410421690413707,4.88790252871396,6.03963940296646,7.02186245582881
"981",1918,1,"WHIS25360","WHIS253601","7/20/2015","SF,JV,EK","JUOS","Y","",1,"12.3",1,2.61,NA,NA,NA,NA,NA,NA,NA,0,35,NA,NA,1,"","",12.3,13.2285714285714,4.5,8.7,7.2,NA,NA,NA,NA,NA,118.76265,0.11876265,2.29966984439671,"WHIS2536045",2.07079119571684,0,0,NA,4,698.37525,113.83851956724,11,1965.2946,141.732462270199,"L",0,-35,12.2968870102177,98,3667.26158046722,356.028111994267,236.405380249023,285.82633972168,1.20905175432385,12.2677,19.3927,23.4129,1.20730481057305,28.1763333002726,1.1367695873681,-4.17999982833862,64.0488940972567,42.0878003754616,7.86999988555908,278.609985351562,30.8803040562789,28.3333333333333,-20.3125,-209.441790786814,0.0121951219512195,1,"WHIS25",-0.555386,8.61278,2001.449951,-0.603271,296.257996,5,14.2,0.385914885459599,0.600210869356848,417.32,-171.598120123691,-258.097938782257,1.64811296754963,396.32196875,388.344976601563,1466.20194809896,2735.69456898438,48,4.49291666666667,20.0566688419655,-1.14364687610974,1.90244545,11.3283954540451,"N","N","N","N","N","N","N","N","N","N",0.727930754402826,2.50934614174586,0.832765566716929,-4.60517018598809,6.54877088460019,7.58340252501278
"982",1919,25,"WHIS25360","WHIS2536025","7/20/2015","SF,JV,EK","PIMO","Y","",1,"12.3",1,3.46,"0","0","PTB","PBR",NA,NA,NA,0,20,NA,NA,1,"","",12.3,13.2285714285714,4.5,8.7,7.2,NA,NA,NA,NA,NA,118.76265,0.11876265,1.26097354919638,"WHIS2536024",15.7408949699253,2,1976.88905,915.25119564406,4,2807.6467,347.698460221149,7,3629.31405,212.072640192553,"L",5,-15,12.2968870102177,98,3667.26158046722,356.028111994267,236.405380249023,285.82633972168,1.20905175432385,12.2677,19.3927,23.4129,1.20730481057305,28.1763333002726,1.1367695873681,-4.17999982833862,64.0488940972567,42.0878003754616,7.86999988555908,278.609985351562,30.8803040562789,28.3333333333333,-20.3125,-209.441790786814,0.0121951219512195,1,"WHIS25",-0.555386,8.61278,2001.449951,-0.603271,296.257996,5,14.2,0.385914885459599,0.600210869356848,417.32,-171.598120123691,-258.097938782257,1.64811296754963,396.32196875,388.344976601563,1466.20194809896,2735.69456898438,48,4.49291666666667,20.0566688419655,-1.14364687610974,1.90244545,11.3283954540451,"N","N","N","Y","N","N","N","N","N","N",2.75626210096146,2.50934614174586,0.231884080709158,7.58928475965142,7.94010549983685,8.19680169779805
"983",1920,30,"WHIS25360","WHIS2536030","7/20/2015","SF,JV,EK","PIMO","Y","",1,"12.3",1,3.84,"0","0","PSF","PTB","PNS",NA,NA,0,5,NA,NA,1,"","",12.3,13.2285714285714,4.5,8.7,7.2,NA,NA,NA,NA,NA,118.76265,0.11876265,0.628748476021112,"WHIS2536029",2.21356335514575,3,727.5223,444.553669884604,7,1542.118075625,240.08905163213,9,2433.697525625,161.718766994097,"L",0,-5,12.2968870102177,98,3667.26158046722,356.028111994267,236.405380249023,285.82633972168,1.20905175432385,12.2677,19.3927,23.4129,1.20730481057305,28.1763333002726,1.1367695873681,-4.17999982833862,64.0488940972567,42.0878003754616,7.86999988555908,278.609985351562,30.8803040562789,28.3333333333333,-20.3125,-209.441790786814,0.0121951219512195,1,"WHIS25",-0.555386,8.61278,2001.449951,-0.603271,296.257996,5,14.2,0.385914885459599,0.600210869356848,417.32,-171.598120123691,-258.097938782257,1.64811296754963,396.32196875,388.344976601563,1466.20194809896,2735.69456898438,48,4.49291666666667,20.0566688419655,-1.14364687610974,1.90244545,11.3283954540451,"N","N","N","Y","Y","Y","N","N","N","N",0.794603594938008,2.50934614174586,-0.464023981394407,6.58965839668549,7.34091860879671,7.79717110429991
"984",1921,103,"ROB938360","ROB938360103","7/16/2015","SF,EK","JUOS","Y","",2,"9,8.4",1.76470588235294,2.99,NA,NA,NA,NA,NA,NA,NA,0,40,NA,NA,1,"","",9,8.4,8.95714285714286,12.5,NA,NA,NA,NA,NA,NA,118.9746,0.1189746,0.711279104872319,"ROB938360106",6.13783320137239,3,1058.14075,600.466311176236,12,2944.0797,448.715857014783,26,5722.8384,396.058218719812,"L",40,0,12.3078549508642,52,3046.27237224579,289.072462111712,209.933895111084,274.032081604004,1.30532557145669,10.51712,17.184,20.7689,1.20861848230912,25.132666460673,1.14751055952284,-3.52999997138977,100.593651660752,76.977239803791,6.82999992370605,426.359985351562,51.8659531342983,41.9718309859155,-5,-36.1081620743228,0.0847457627118644,15,"ROB938",0.848848,16.9482,2188.459961,1.15698,224.102005,18.1,26.8,0.516502231618511,0.482217524077989,851.4,-35.6962422901542,-41.0449576417504,1.12474092497582,259.174033802817,621.590412676056,2199.47964295775,4588.70931690141,142,3.82887323943662,16.8467760029174,-1.370131592267,3.68037128,17.6029315084761,"N","N","N","N","N","N","N","N","N","N",1.81447178107633,2.51023767244269,-0.340690373644459,6.96427808809041,7.9875549481346,8.65222193245489
"985",1923,128,"ROB938240","ROB938240128","7/15/2015","SF, JV, EK","JUOS","Y","",2,"10.6,6.4",1.58064516129032,3.3,NA,NA,NA,NA,NA,NA,NA,0,50,NA,NA,1,"","",10.6,6.4,7.55,5.95,NA,NA,NA,NA,NA,NA,120.3562,0.1203562,2.2171664669442,"ROB938240126",1.61159666057918,0,0,NA,17,4472.90645,672.377366095659,38,8139.4295,566.340339510818,"L",40,-10,12.3791115485876,51,3046.27237224579,289.072462111712,209.933895111084,274.032081604004,1.30532557145669,10.51712,17.184,20.7689,1.20861848230912,25.132666460673,1.14751055952284,-3.52999997138977,100.593651660752,76.977239803791,6.82999992370605,426.359985351562,51.8659531342983,46.3698630136986,-6.71232876712329,-50.5503580542013,0.137931034482759,28,"ROB938",-0.725987,14.2851,2199.550049,-2.48755,202.899002,25.4,15.4,0.56436086636568,0.431641440760556,1005.58,-131.563954928796,54.5646989931383,1.08408538602415,295.567382758621,702.30463,2671.67900517241,5611.53517827586,145,4.33468965517241,17.3461209862027,-1.370131592267,4.28582705,18.8010370407911,"N","N","N","N","N","N","N","N","N","N",0.477225402217731,2.51601049962367,0.796230014393667,-4.60517018598809,8.4057959245193,9.00447659913194
"986",1924,25,"FC791360","FC79136025","6/4/2015","JV, EK ","PIMO","Y","",2.4,"12.4",1,4.87,"0","0","PSF","PTB",NA,NA,NA,0,60,NA,NA,2,"","",12.4,21.62,29.25,NA,NA,NA,NA,NA,NA,NA,120.7016,0.1207016,3.31870455515672,"FC79136027",9.04845213319459,0,0,NA,1,1092.16265,123.944332117177,6,2094.54485,132.335970416454,"L",15,-45,12.3968617013577,24,3601.22888469696,344.062089085579,231.424877166748,278.258094787598,1.20236898553955,11.74268,18.685,23.0403,1.23309071447685,27.1686666488647,1.13733956906647,-3.96000003814697,68.5274217549205,43.5940203924179,7.61999988555908,289.130004882812,31.2065246308565,32.1052631578947,-10.2631578947368,-174.26368285042,0,0,"FC791",-0.881118,5.55873,2211.810059,37.958698,273.38501,12.8,12.4,0.235889307336607,0.709384087333746,839.08,-155.299817951484,-203.341609028789,2.10165495447375,971.624247368421,404.296071052632,2870.26924868421,5996.61685921053,38,3.26894736842105,29.7196948143692,-1.5774787050204,3.69227214,19.2091092074559,"N","N","N","Y","N","Y","N","N","N","N",2.20259370807756,2.51744335197848,1.19957451255292,-4.60517018598809,6.99592424820327,7.64709632767848
"987",1925,3,"NP342240","NP3422403","7/22/2015","SF,JV,EK","PIMO","N","",1,"12.4",1,2.57,NA,NA,"IPS",NA,NA,NA,NA,0,100,NA,NA,1,"","",12.4,16.225,7.6,8.2,11.2,11,NA,NA,NA,NA,120.7016,0.1207016,2.60535466618287,"NP34224016",1.99564255983351,0,0,NA,3,927.0065,134.994624514729,3,927.0065,59.9976108954351,"L",0,-100,12.3968617013577,31,3986.63715076447,381.020485639572,243.037841796875,292.978820800781,1.20548643221431,12.83222,20.1952,23.8959,1.18324651402313,28.5593334197998,1.134130090277,-3.36999988555908,54.2000443228364,39.6620997819901,8.61999988555908,253.440002441406,27.570091412584,31.1764705882353,-30.8823529411765,-317.553102353026,0.1,2,"NP342",-0.244842,16.176201,2085.639893,10.2314,296.760986,8.7,24,0.700294406280667,0.267419038272816,101.9,-263.275498537238,-417.062042681972,3.51330656450171,532.001888235294,40.3605441176471,350.499729411765,899.990494117647,17,3.79529411764706,23.7639472817389,-2.0574730187422,0.90450321,16.183426938508,"Y","Y","N","N","N","N","N","N","N","N",0.690966083613125,2.51744335197848,0.957568814184782,-4.60517018598809,6.8319713647602,6.8319713647602
"988",1930,27,"ROB926240","ROB92624027","8/1/2015","SF, JV","PIMO","Y","",1,"12.4",NA,3.02,"0","0","PTB","PSF",NA,NA,NA,0,0,NA,NA,1,"","",12.4,19.55,NA,NA,NA,NA,NA,NA,NA,NA,120.7016,0.1207016,2.85238223282969,"ROB92624029",0.758584807492196,0,0,NA,1,91.5624,16.9542711319719,2,715.8258,45.0043920409732,"L",0,0,12.3968617013577,47,3054.17709445953,287.139559164643,209.07735824585,270.241645812988,1.29254381287531,11.86146,18.8439,22.5266,1.19543194349365,27.8036664326986,1.13222475958114,-4.78999996185303,68.2614838132381,48.0796599297523,7.6100001335144,297.989990234375,33.8733551584005,17.4074074074074,-5.92592592592593,-74.872937027744,0,0,"ROB926",0.022059,11.4886,2160.959961,-6.35547,258.769989,18.6,29.4,0.351126530953476,0.643522969527233,239.23,-96.8376360910577,-67.1852923555841,2.388958286732,568.001577777778,310.194785185185,831.260340740741,2058.07927407407,27,5.23777777777778,25.4803304076464,-1.36793361722862,1.53370426,31.442286166538,"N","N","N","Y","N","Y","N","N","N","N",-0.276300676961634,2.51744335197848,1.04815451630311,-4.60517018598809,4.51712991623342,6.57345081105165
"989",1931,50,"ROB938","ROB93850","6/29/2015","SF, EK, JV ","JUOS","Y","",2.22222222222222,"12.4",1.73076923076923,3.96,"","",NA,NA,NA,NA,NA,0,30,NA,NA,1,"","",12.4,10.3052631578947,7.3,7,NA,NA,NA,NA,NA,NA,120.7016,0.1207016,1.81833056682432,"ROB938114",0.356139438085328,2,297.3266,200.117287960615,13,1998.1689085,334.012136361674,19,3809.7134085,268.558245504162,"L",30,0,12.3968617013577,49,3046.27237224579,289.072462111712,209.933895111084,274.032081604004,1.30532557145669,10.51712,17.184,20.7689,1.20861848230912,25.132666460673,1.14751055952284,-3.52999997138977,100.593651660752,76.977239803791,6.82999992370605,426.359985351562,51.8659531342983,52.2535211267606,-10.7746478873239,-131.596696690065,0.123711340206186,24,"ROB938",-0.792706,12.6433,2183.560059,-2.48755,202.899002,19.3,33,0.52243904777887,0.476458178505502,834.26,-186.585339105999,-118.086000872077,1.12132732461597,302.378905304196,850.130760912587,3441.98207981119,7170.60075406643,143,4.68867132867133,17.5117501562521,-1.370131592267,4.32411834585,5.96430293878834,"N","N","N","N","N","N","N","N","N","N",-1.03243294480173,2.51744335197848,0.597918809162597,5.69486483039863,7.59999149899349,8.24531186929129
"990",1932,59,"ROB938","ROB93859","6/29/2015","SF, EK, JV ","JUOS","Y","",2.22222222222222,"12.4",1.73076923076923,4.42,"","",NA,NA,NA,NA,NA,0,20,NA,NA,1,"","",12.4,10.3052631578947,7.3,7,NA,NA,NA,NA,NA,NA,120.7016,0.1207016,0.0830537202156007,"ROB93860",0.437304890738814,3,485.6638,321.423008948611,8,1788.61465,277.655376970414,22,5726.7706,383.415496872354,"L",25,5,12.3968617013577,49,3046.27237224579,289.072462111712,209.933895111084,274.032081604004,1.30532557145669,10.51712,17.184,20.7689,1.20861848230912,25.132666460673,1.14751055952284,-3.52999997138977,100.593651660752,76.977239803791,6.82999992370605,426.359985351562,51.8659531342983,52.2535211267606,-10.7746478873239,-131.596696690065,0.123711340206186,24,"ROB938",-0.792706,12.6433,2183.560059,-2.48755,202.899002,19.3,33,0.52243904777887,0.476458178505502,834.26,-186.585339105999,-118.086000872077,1.12132732461597,302.378905304196,850.130760912587,3441.98207981119,7170.60075406643,143,4.68867132867133,17.5117501562521,-1.370131592267,4.32411834585,5.96430293878834,"N","N","N","N","N","N","N","N","N","N",-0.827124636681567,2.51744335197848,-2.48826764903626,6.18553720513371,7.48920225154584,8.65290880189924
"992",1935,2,"ROB938240","ROB9382402","7/15/2015","SF, JV, EK","PIMO","Y","",1,"12.4",1.58064516129032,2.22,"0","0","PTB",NA,NA,NA,NA,0,20,NA,NA,1,"","",12.4,8.92083333333333,7.55,5.95,NA,NA,NA,NA,NA,NA,120.7016,0.1207016,1.30937644498277,"ROB93824095",0.365829864724246,3,115.3165,101.381900166058,10,1586.28875,263.516520858444,24,6162.08515,413.682143029073,"L",30,10,12.3968617013577,51,3046.27237224579,289.072462111712,209.933895111084,274.032081604004,1.30532557145669,10.51712,17.184,20.7689,1.20861848230912,25.132666460673,1.14751055952284,-3.52999997138977,100.593651660752,76.977239803791,6.82999992370605,426.359985351562,51.8659531342983,46.3698630136986,-6.71232876712329,-50.5503580542013,0.137931034482759,28,"ROB938",-0.725987,14.2851,2199.550049,-2.48755,202.899002,25.4,15.4,0.56436086636568,0.431641440760556,1005.58,-131.563954928796,54.5646989931383,1.08408538602415,295.567382758621,702.30463,2671.67900517241,5611.53517827586,145,4.33468965517241,17.3461209862027,-1.370131592267,4.28582705,18.8010370407911,"N","N","N","Y","N","N","N","N","N","N",-1.00558690413745,2.51744335197848,0.26955102769455,4.74776723607944,7.36915875141687,8.72617212045252
